case_index,scenario,sentiment,urgency,emp_steering,frm_steering,emp_token_len,frm_token_len,emp_sent_len,frm_sent_len,emp_ttr,frm_ttr,rouge1_ef,rouge2_ef,rougeL_ef,rouge1_ec,rouge1_fc,emp_flesch_ease,emp_flesch_grade,emp_fog,frm_flesch_ease,frm_flesch_grade,frm_fog,emp_empathy_score,emp_formality_score,frm_empathy_score,frm_formality_score,emp_fp_singular,frm_fp_singular,emp_passive,frm_passive,style_disc_score,emp_entity_cov,frm_entity_cov,emp_placeholder,frm_placeholder,emp_cov_product,emp_cov_order_id,emp_cov_issue,emp_cov_urgency,emp_cov_sentiment,emp_cov_customer_name,frm_cov_product,frm_cov_order_id,frm_cov_issue,frm_cov_urgency,frm_cov_sentiment,frm_cov_customer_name,kg_nodes,kg_edges,kg_density,kg_salience,model,model_short,generation,size_B,model_type
66,billing_error,polite,low,kg_activation,kg_activation,62,93,3,5,0.9193548387096774,0.9139784946236559,0.30656934306569344,0.014814814814814814,0.1021897810218978,0.1360544217687075,0.10344827586206898,35.031666666666666,12.844814814814818,17.57037037037037,35.79381329113929,13.173259493670887,17.013924050632912,0.03225806451612903,0.06896551724137931,0.0,0.10344827586206896,0.0,0.0,0.3333333333333333,0.2,0.06674082313681869,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7857142857142858,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
67,billing_error,frustrated,high,kg_activation,kg_activation,69,62,3,3,0.8840579710144928,0.8870967741935484,0.336,0.032520325203252036,0.16,0.125,0.10457516339869283,45.862857142857166,12.079365079365079,12.844444444444447,26.276723163841808,14.480000000000004,16.680225988700567,0.0,0.10344827586206896,0.03225806451612903,0.034482758620689655,0.5,0.0,0.3333333333333333,0.3333333333333333,-0.10122358175750834,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7666666666666667,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
68,billing_error,angry,high,kg_activation,kg_activation,53,107,3,4,0.8679245283018868,0.9252336448598131,0.31645569620253167,0.1282051282051282,0.189873417721519,0.08450704225352111,0.16831683168316833,42.545000000000016,11.3,11.4,47.298112244897965,12.748673469387757,14.69795918367347,0.0,0.06896551724137931,0.03225806451612903,0.10344827586206896,0.0,0.5,0.0,0.25,0.0022246941045606233,0.09090909090909091,0.0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,13,0.11818181818181818,0.859,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
69,billing_error,neutral,medium,kg_activation,kg_activation,39,121,2,4,0.9487179487179487,0.9090909090909091,0.2119205298013245,0.05369127516778524,0.10596026490066225,0.13636363636363635,0.1352657004830918,45.215,11.424444444444447,11.644444444444446,42.34433333333334,12.719185185185186,13.825185185185186,0.0,0.0,0.0,0.10344827586206896,0.0,0.75,0.0,0.0,0.10344827586206896,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8214285714285714,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
70,billing_error,polite,low,kg_activation,kg_activation,73,121,3,3,0.9178082191780822,0.8760330578512396,0.3243243243243243,0.04371584699453551,0.17297297297297298,0.19631901840490795,0.1634615384615385,45.27114427860698,12.493134328358213,12.51542288557214,40.405497787610614,14.641659292035403,16.963716814159294,0.0,0.06896551724137931,0.0,0.06896551724137931,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7857142857142858,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
71,billing_error,frustrated,high,kg_activation,kg_activation,65,122,4,5,0.8615384615384616,0.8524590163934426,0.3468208092485549,0.011695906432748537,0.11560693641618497,0.18749999999999997,0.12322274881516589,51.34171610169494,9.762500000000003,12.001694915254237,61.53858108108109,9.271846846846849,10.643243243243244,0.06451612903225806,0.06896551724137931,0.0,0.06896551724137931,0.0,0.6666666666666666,0.0,0.0,0.06451612903225806,0.0,0.14285714285714285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,6,0.14285714285714285,0.7285714285714285,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
72,billing_error,angry,high,kg_activation,kg_activation,58,58,4,3,0.8793103448275862,0.8793103448275862,0.42592592592592593,0.018867924528301886,0.14814814814814814,0.1,0.11428571428571428,57.707004716981146,8.502028301886796,9.073584905660377,42.86500000000001,11.752222222222223,12.385185185185186,0.03225806451612903,0.0,0.0,0.034482758620689655,0.0,0.0,0.25,0.0,0.06674082313681869,0.1111111111111111,0.0,0,0,0.25,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9,5,0.06944444444444445,0.8776666666666667,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
73,billing_error,neutral,medium,kg_activation,kg_activation,51,74,3,5,0.9215686274509803,0.9054054054054054,0.3418803418803419,0.034782608695652174,0.13675213675213677,0.12949640287769784,0.17500000000000002,66.73333333333335,7.84340425531915,9.670921985815603,49.95747058823531,9.669882352941176,10.145882352941179,0.03225806451612903,0.034482758620689655,0.0,0.13793103448275862,0.0,0.6,0.0,0.2,0.135706340378198,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8,8,0.14285714285714285,0.8187500000000001,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
74,billing_error,polite,low,kg_activation,kg_activation,62,63,3,3,0.8548387096774194,0.8571428571428571,0.3220338983050847,0.0,0.1864406779661017,0.10526315789473682,0.11688311688311688,62.499047619047644,9.179285714285719,11.752380952380953,35.66500000000002,13.253333333333337,16.0,0.0,0.06896551724137931,0.0,0.06896551724137931,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7999999999999999,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
75,billing_error,frustrated,high,kg_activation,kg_activation,60,121,3,5,0.9166666666666666,0.8925619834710744,0.31137724550898205,0.012121212121212121,0.1317365269461078,0.13793103448275865,0.12,52.265000000000015,10.441111111111113,13.125925925925927,52.265000000000015,10.441111111111113,12.014814814814816,0.03225806451612903,0.034482758620689655,0.0,0.034482758620689655,0.0,0.8,0.0,0.4,0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7166666666666667,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
76,delivery_delay,neutral,medium,kg_activation,kg_activation,58,92,3,5,0.8275862068965517,0.8804347826086957,0.33333333333333337,0.014705882352941176,0.13043478260869565,0.14864864864864866,0.1590909090909091,54.82031446540881,10.001886792452833,10.08553459119497,54.00363414634148,9.801121951219514,12.413658536585366,0.0,0.0,0.0,0.10344827586206896,0.3333333333333333,0.6,0.0,0.2,0.10344827586206896,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7847142857142858,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
77,delivery_delay,frustrated,high,kg_activation,kg_activation,78,89,2,3,0.9615384615384616,0.898876404494382,0.37500000000000006,0.025316455696202535,0.15,0.13496932515337426,0.19883040935672514,23.260500000000008,19.331,20.333333333333336,48.28586345381527,13.397590361445783,15.885943775100401,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.125,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,8,4,0.07142857142857142,0.79325,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
78,delivery_delay,angry,high,kg_activation,kg_activation,75,83,3,4,0.8933333333333333,0.8795180722891566,0.32,0.0,0.12000000000000001,0.14689265536723164,0.14207650273224046,29.725000000000023,15.075555555555557,16.26666666666667,42.78865384615389,12.135512820512822,13.953846153846156,0.0967741935483871,0.06896551724137931,0.0,0.034482758620689655,0.0,0.3333333333333333,1.0,0.0,0.06229143492769744,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10,6,0.06666666666666667,0.8049,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
79,delivery_delay,polite,low,kg_activation,kg_activation,63,122,2,6,0.9523809523809523,0.8278688524590164,0.3058823529411765,0.03571428571428572,0.14117647058823532,0.08163265306122448,0.182741116751269,24.105000000000018,17.350000000000005,19.333333333333332,68.76859813084114,7.4648865153538075,9.852603471295062,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,3,0.1,0.7731666666666666,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
80,delivery_delay,neutral,medium,kg_activation,kg_activation,80,70,3,3,0.8625,0.9,0.4166666666666667,0.09859154929577466,0.20833333333333334,0.17341040462427745,0.13496932515337423,38.89292792792796,13.962432432432436,15.272072072072072,27.593532338308478,14.958805970149253,18.485572139303482,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.3333333333333333,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7857142857142857,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
81,delivery_delay,frustrated,high,kg_activation,kg_activation,63,122,3,4,0.8095238095238095,0.8360655737704918,0.367816091954023,0.046511627906976744,0.1954022988505747,0.2013422818791946,0.21890547263681592,59.907894736842124,9.623508771929828,11.108771929824563,59.143181818181816,10.47545454545455,12.072727272727272,0.06451612903225806,0.06896551724137931,0.0,0.06896551724137931,0.0,0.7777777777777778,0.0,0.0,0.06451612903225806,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
82,delivery_delay,angry,high,kg_activation,kg_activation,52,90,3,3,0.8461538461538461,0.9111111111111111,0.3129251700680272,0.11034482758620688,0.17687074829931973,0.108843537414966,0.13131313131313133,56.64500000000001,9.333333333333332,10.566666666666666,42.147916666666674,12.411203703703706,12.544444444444444,0.0,0.0,0.0,0.06896551724137931,0.5,0.6666666666666666,0.0,0.0,0.06896551724137931,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0.125,0.8110000000000002,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
83,delivery_delay,polite,low,kg_activation,kg_activation,97,90,4,3,0.845360824742268,0.9111111111111111,0.375,0.03448275862068965,0.11363636363636363,0.1919191919191919,0.13541666666666666,40.71641853932584,13.107724719101125,15.641573033707866,31.76843137254903,15.867058823529415,17.45098039215686,0.0,0.06896551724137931,0.0,0.13793103448275862,0.3333333333333333,0.0,0.0,0.0,0.06896551724137931,0.14285714285714285,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7642857142857143,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
84,delivery_delay,neutral,medium,kg_activation,kg_activation,74,90,3,4,0.8108108108108109,0.9,0.3461538461538462,0.06493506493506494,0.16666666666666666,0.13071895424836602,0.13333333333333333,50.20880952380955,12.052857142857146,13.333333333333332,36.95929216867472,13.2591265060241,16.010843373493977,0.0,0.0,0.0,0.06896551724137931,0.0,0.6,0.0,0.25,0.06896551724137931,0.0,0.14285714285714285,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,7,4,0.09523809523809523,0.7214285714285715,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
85,delivery_delay,frustrated,high,kg_activation,kg_activation,72,122,3,5,0.875,0.8278688524590164,0.4632768361581921,0.11428571428571428,0.14689265536723164,0.1183431952662722,0.22857142857142856,59.89564102564103,10.287692307692314,10.512820512820515,67.08000000000003,9.120000000000001,9.923809523809524,0.0,0.0,0.0,0.034482758620689655,0.0,0.6666666666666666,0.0,0.2,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7714285714285715,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
86,delivery_delay,angry,high,kg_activation,kg_activation,52,113,3,5,0.8653846153846154,0.8495575221238938,0.25333333333333335,0.040540540540540536,0.18666666666666668,0.1111111111111111,0.22222222222222224,57.015144927536255,9.116086956521741,8.742028985507247,70.06707044673541,7.502628865979382,8.940893470790378,0.0,0.06896551724137931,0.03225806451612903,0.034482758620689655,0.0,0.7142857142857143,0.0,0.0,-0.06674082313681869,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10,6,0.06666666666666667,0.8049,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
87,delivery_delay,polite,low,kg_activation,kg_activation,68,64,3,3,0.8676470588235294,0.859375,0.38709677419354843,0.08196721311475409,0.17741935483870966,0.1234567901234568,0.12658227848101267,48.04220430107529,11.692580645161296,13.427956989247313,41.305000000000035,12.466666666666669,14.66666666666667,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.75,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
88,delivery_delay,neutral,medium,kg_activation,kg_activation,70,54,3,3,0.8714285714285714,0.8888888888888888,0.4107142857142857,0.05454545454545454,0.1607142857142857,0.15568862275449102,0.06451612903225806,49.219096045197745,11.280000000000005,11.934463276836158,24.102333333333377,14.038,16.26666666666667,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7857142857142857,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
89,delivery_delay,frustrated,high,kg_activation,kg_activation,56,51,2,3,0.875,0.9411764705882353,0.36363636363636365,0.12371134020618556,0.24242424242424243,0.14193548387096774,0.10666666666666666,49.90544117647062,12.633431372549023,13.337254901960785,39.73333333333335,11.60936170212766,12.224113475177305,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0.14285714285714285,0.76875,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
90,delivery_delay,angry,high,kg_activation,kg_activation,58,92,3,5,0.896551724137931,0.8260869565217391,0.42028985507246375,0.1323529411764706,0.2608695652173913,0.10526315789473684,0.15384615384615383,69.18635220125788,7.998113207547171,8.576100628930819,71.94728571428574,7.397714285714287,8.14857142857143,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.5714285714285714,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,11,0.12222222222222222,0.7948999999999999,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
91,delivery_delay,polite,low,kg_activation,kg_activation,56,82,3,3,0.8928571428571429,0.926829268292683,0.28346456692913385,0.064,0.17322834645669294,0.17177914110429446,0.13978494623655913,63.01833333333336,8.610000000000003,9.066666666666668,33.17671171171173,14.759729729729731,16.893693693693695,0.0,0.0,0.0,0.10344827586206896,0.3333333333333333,0.5,0.0,0.0,0.10344827586206896,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7642857142857143,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
92,delivery_delay,neutral,medium,kg_activation,kg_activation,70,62,2,3,0.8571428571428571,0.9032258064516129,0.368,0.06504065040650406,0.25599999999999995,0.12941176470588237,0.09937888198757763,38.20187500000003,15.880625000000002,17.175,23.846149425287365,14.736206896551725,18.07816091954023,0.03225806451612903,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.135706340378198,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7857142857142857,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
93,delivery_delay,frustrated,high,kg_activation,kg_activation,71,55,3,3,0.9295774647887324,0.8909090909090909,0.43103448275862066,0.01754385964912281,0.20689655172413793,0.11042944785276074,0.12244897959183673,37.769487179487186,13.373846153846156,15.435897435897438,19.026333333333355,14.746000000000002,15.466666666666669,0.0,0.034482758620689655,0.0,0.10344827586206896,0.5,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7285714285714285,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
94,delivery_delay,angry,high,kg_activation,kg_activation,54,121,3,6,0.9074074074074074,0.9090909090909091,0.3821656050955414,0.1806451612903226,0.267515923566879,0.11594202898550725,0.13333333333333333,62.493401360544254,8.600408163265307,8.165986394557823,65.66846153846154,7.790824175824177,9.404395604395605,0.0,0.034482758620689655,0.0,0.034482758620689655,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,10,6,0.06666666666666667,0.7849,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
95,delivery_delay,polite,low,kg_activation,kg_activation,94,94,3,3,0.8829787234042553,0.8936170212765957,0.5824175824175823,0.21111111111111114,0.3076923076923077,0.16580310880829016,0.10256410256410256,29.973030303030328,16.36590909090909,17.187878787878788,28.22908424908428,16.857582417582417,16.96849816849817,0.0,0.06896551724137931,0.03225806451612903,0.06896551724137931,0.25,0.0,0.0,0.3333333333333333,-0.03225806451612903,0.14285714285714285,0.0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7642857142857143,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
96,delivery_delay,neutral,medium,kg_activation,kg_activation,90,123,3,3,0.8333333333333334,0.8861788617886179,0.31472081218274117,0.010256410256410256,0.15228426395939085,0.19565217391304351,0.14218009478672985,54.40152610441767,12.544578313253016,13.95823293172691,30.156066513761488,15.822821100917434,18.239449541284404,0.0,0.034482758620689655,0.0,0.1724137931034483,0.0,0.5714285714285714,0.0,0.3333333333333333,0.13793103448275862,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7357142857142858,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
97,delivery_delay,frustrated,high,kg_activation,kg_activation,69,111,3,4,0.8695652173913043,0.8018018018018018,0.36904761904761907,0.16867469879518074,0.25,0.16091954022988506,0.12264150943396226,53.50026881720433,10.931290322580647,10.20215053763441,52.753000000000014,10.571787234042556,12.626382978723406,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7714285714285715,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
98,delivery_delay,angry,high,kg_activation,kg_activation,81,66,3,3,0.8148148148148148,0.8181818181818182,0.5,0.20634920634920637,0.3125,0.10526315789473685,0.14012738853503184,32.678122065727706,14.580845070422537,16.22723004694836,46.55000000000001,11.486666666666668,11.810526315789474,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9,5,0.06944444444444445,0.8166666666666667,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
99,delivery_delay,polite,low,kg_activation,kg_activation,88,84,3,3,0.7840909090909091,0.8809523809523809,0.3902439024390244,0.06172839506172839,0.1951219512195122,0.17486338797814208,0.12429378531073447,50.32441767068275,13.113253012048194,13.95823293172691,23.757299578059104,16.487594936708863,18.128270042194096,0.0,0.06896551724137931,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.14285714285714285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,6,0.14285714285714285,0.7642857142857143,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
100,delivery_delay,neutral,medium,kg_activation,kg_activation,69,62,3,3,0.8260869565217391,0.8709677419354839,0.43548387096774194,0.0819672131147541,0.17741935483870966,0.10062893081761007,0.1456953642384106,55.63791666666668,10.798750000000002,12.908333333333331,29.680632183908074,13.922413793103448,17.388505747126437,0.0,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0.14285714285714285,0.7749999999999999,"Llama-3.2-1B
(Instruct)",L3.2-1B,Llama-3,1,instruct
1,battery_issue,frustrated,high,kg_activation,kg_activation,94,67,3,3,0.851063829787234,0.835820895522388,0.34615384615384615,0.06493506493506494,0.14102564102564102,0.2127659574468085,0.16049382716049382,43.95228682170546,14.25046511627907,15.652713178294574,25.720000000000027,14.88888888888889,17.288888888888888,0.0,0.06896551724137931,0.06451612903225806,0.06896551724137931,0.6666666666666666,0.0,0.3333333333333333,0.0,-0.06451612903225806,0.16666666666666666,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8000000000000002,"Llama-3.2-3B
(Instruct)",L3.2-3B,Llama-3,3,instruct
2,battery_issue,angry,high,kg_activation,kg_activation,81,78,3,3,0.8888888888888888,0.8461538461538461,0.3841059602649007,0.053691275167785234,0.18543046357615894,0.23350253807106602,0.20618556701030927,37.07600000000002,14.29866666666667,16.933333333333334,16.028063063063087,17.15162162162162,20.13693693693694,0.0,0.06896551724137931,0.0,0.13793103448275862,0.5,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9,5,0.06944444444444445,0.8706666666666667,"Llama-3.2-3B
(Instruct)",L3.2-3B,Llama-3,3,instruct
3,battery_issue,neutral,medium,kg_activation,kg_activation,88,117,3,5,0.7386363636363636,0.8632478632478633,0.37755102040816324,0.09278350515463918,0.14285714285714285,0.20725388601036268,0.17040358744394618,40.51888888888891,14.31530864197531,16.725925925925928,38.72902702702706,13.372504504504501,15.726846846846849,0.0,0.034482758620689655,0.03225806451612903,0.034482758620689655,0.0,0.5,0.3333333333333333,0.2,-0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8250000000000001,"Llama-3.2-3B
(Instruct)",L3.2-3B,Llama-3,3,instruct
4,battery_issue,polite,low,kg_activation,kg_activation,67,120,3,7,0.9104477611940298,0.8166666666666667,0.2937853107344633,0.011428571428571427,0.13559322033898305,0.17391304347826086,0.24528301886792453,35.515114942528754,13.108620689655172,14.629885057471265,48.95088495575226,10.441997471554995,13.182806573957016,0.0,0.0,0.03225806451612903,0.10344827586206896,0.0,0.6,0.0,0.0,0.07119021134593993,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85,"Llama-3.2-3B
(Instruct)",L3.2-3B,Llama-3,3,instruct
5,battery_issue,frustrated,high,kg_activation,kg_activation,78,58,3,3,0.8461538461538461,0.8620689655172413,0.2595419847328244,0.015503875968992248,0.15267175572519084,0.23170731707317074,0.19047619047619047,63.50309523809524,10.19857142857143,11.61904761904762,28.765000000000015,13.718888888888891,15.348148148148148,0.0,0.0,0.06451612903225806,0.034482758620689655,0.3333333333333333,0.0,0.0,0.0,-0.030033370411568408,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85,"Llama-3.2-3B
(Instruct)",L3.2-3B,Llama-3,3,instruct
6,battery_issue,angry,high,kg_activation,kg_activation,78,74,3,3,0.8589743589743589,0.8378378378378378,0.44604316546762585,0.1313868613138686,0.18705035971223022,0.23232323232323235,0.21538461538461537,18.78595238095241,16.435714285714287,18.476190476190478,22.093039215686304,15.808823529411772,18.47843137254902,0.0,0.06896551724137931,0.0967741935483871,0.034482758620689655,0.0,0.0,0.0,0.0,-0.13125695216907673,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8,5,0.08928571428571429,0.88125,"Llama-3.2-3B
(Instruct)",L3.2-3B,Llama-3,3,instruct
7,battery_issue,polite,medium,kg_activation,kg_activation,70,60,3,3,0.8714285714285714,0.8833333333333333,0.3333333333333333,0.0,0.19999999999999998,0.19393939393939394,0.2038216560509554,39.89500000000004,12.663333333333338,14.66666666666667,23.220476190476234,14.657857142857146,16.752380952380953,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.03225806451612903,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857,"Llama-3.2-3B
(Instruct)",L3.2-3B,Llama-3,3,instruct
8,battery_issue,neutral,low,kg_activation,kg_activation,87,78,3,4,0.8160919540229885,0.8205128205128205,0.39215686274509803,0.07947019867549669,0.16993464052287582,0.25142857142857145,0.24390243902439027,33.83333333333334,15.165000000000003,16.666666666666668,23.193397887323982,14.433908450704227,16.677464788732394,0.0,0.034482758620689655,0.06451612903225806,0.06896551724137931,0.0,0.0,0.0,0.0,-0.030033370411568408,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0.14285714285714285,0.84375,"Llama-3.2-3B
(Instruct)",L3.2-3B,Llama-3,3,instruct
